Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Innocenti,184269,4,7,0.57,89,164,0.54,22,47,0.47,9,31,0.29,17,38,0.45
Crawford,182099,4,7,0.57,280,481,0.58,10,22,0.45,3,5,0.60,18,32,0.56
Vitale,180480,35,53,0.66,12,27,0.44,52,118,0.44,39,118,0.33,103,218,0.47
Trout,176204,43,51,0.84,20,37,0.54,62,151,0.41,62,203,0.31,107,214,0.50
Ewing,183734,2,5,0.40,9,19,0.47,10,30,0.33,20,48,0.42,5,10,0.50
Stamper,185352,26,37,0.70,12,22,0.55,27,82,0.33,51,169,0.30,52,118,0.44
Ayers,185120,2,7,0.29,102,201,0.51,22,43,0.51,12,45,0.27,16,42,0.38
Epps,186252,0,0,0.00,1,2,0.50,0,0,0.00,1,1,1.00,0,0,0.00
McGowen,186761,1,1,1.00,2,4,0.50,3,3,1.00,0,1,0.00,3,3,1.00
Clawson,196020,1,2,0.50,1,3,0.33,0,3,0.00,2,3,0.67,6,7,0.86
Porter,186554,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,1,2,0.50
Brown,195213,1,1,1.00,0,0,0.00,2,3,0.67,0,0,0.00,1,2,0.50
Chambers,174965,12,14,0.86,87,143,0.61,61,118,0.52,148,333,0.44,26,54,0.48
Boucher,182928,4,5,0.80,218,348,0.63,47,101,0.47,20,60,0.33,7,24,0.29
Davies,185413,1,2,0.50,174,286,0.61,2,6,0.33,1,2,0.50,7,17,0.41
Holland,180876,24,35,0.69,5,11,0.45,9,33,0.27,18,48,0.38,16,39,0.41
Young,173889,58,73,0.79,17,26,0.65,46,113,0.41,65,181,0.36,135,283,0.48
Goncalves,205006,0,1,0.00,60,112,0.54,9,18,0.50,3,16,0.19,3,7,0.43
Alexander,197458,1,2,0.50,46,105,0.44,4,11,0.36,4,11,0.36,2,4,0.50
McLean,191751,12,16,0.75,4,5,0.80,12,21,0.57,15,51,0.29,11,32,0.34
Stacy,186623,6,10,0.60,16,42,0.38,14,30,0.47,19,54,0.35,13,16,0.81
Bell,184475,49,65,0.75,26,43,0.60,37,92,0.40,93,280,0.33,56,126,0.44
Fields,192896,0,1,0.00,0,0,0.00,1,3,0.33,0,4,0.00,1,2,0.50
Sims,195135,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Cloud,190979,0,0,0.00,3,12,0.25,0,0,0.00,1,1,1.00,0,1,0.00
Neely,191872,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Daly,192042,0,0,0.00,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00
Ford,175105,29,33,0.88,83,136,0.61,31,77,0.40,133,333,0.40,24,53,0.45
Wilson,184862,3,3,1.00,111,195,0.57,36,53,0.68,8,35,0.23,7,9,0.78
Jeffers,191227,1,2,0.50,67,134,0.50,11,24,0.46,7,22,0.32,4,8,0.50
Poston,186160,48,75,0.64,17,33,0.52,37,91,0.41,73,196,0.37,72,174,0.41
Pittman,179655,83,110,0.75,16,24,0.67,41,95,0.43,64,172,0.37,229,453,0.51
Fish,183087,7,7,1.00,14,28,0.50,20,29,0.69,25,74,0.34,9,18,0.50
Farmer,178932,1,1,1.00,106,174,0.61,13,24,0.54,1,12,0.08,6,16,0.38
Cooke,177624,1,1,1.00,120,221,0.54,27,58,0.47,36,83,0.43,2,4,0.50
Godfrey,189149,12,19,0.63,5,12,0.42,17,39,0.44,16,48,0.33,24,60,0.40
Mitchell,175209,32,48,0.67,6,17,0.35,26,66,0.39,20,61,0.33,92,177,0.52
Williams,196352,1,1,1.00,3,6,0.50,2,7,0.29,3,14,0.21,3,4,0.75
Young,194670,3,4,0.75,1,1,1.00,5,17,0.29,3,18,0.17,5,13,0.38
Griffin,194190,0,0,0.00,19,21,0.90,1,1,1.00,0,0,0.00,0,2,0.00
Baughman,190966,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00
Bechtel,184830,9,16,0.56,37,71,0.52,46,122,0.38,47,138,0.34,22,60,0.37
Rose,178913,2,4,0.50,190,344,0.55,18,54,0.33,17,48,0.35,14,29,0.48
Ness,188781,1,1,1.00,41,93,0.44,0,1,0.00,0,1,0.00,4,6,0.67
Copeland,180061,22,27,0.81,24,36,0.67,30,64,0.47,34,115,0.30,8,30,0.27
Wall,182471,101,166,0.61,12,39,0.31,147,313,0.47,92,267,0.34,418,835,0.50
King,180664,0,0,0.00,0,0,0.00,0,1,0.00,1,1,1.00,0,0,0.00
Watkins,193616,0,0,0.00,7,11,0.64,3,5,0.60,1,4,0.25,1,1,1.00
Tolbert,190357,1,1,1.00,5,15,0.33,2,7,0.29,2,10,0.20,4,5,0.80
Redding,184095,2,2,1.00,1,1,1.00,2,6,0.33,1,2,0.50,0,1,0.00
Spencer,180989,25,37,0.68,191,352,0.54,36,79,0.46,17,50,0.34,100,193,0.52
Meadows,195353,7,9,0.78,4,11,0.36,4,12,0.33,5,22,0.23,10,22,0.45
Boyer,194117,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Schulz,192983,6,14,0.43,8,9,0.89,13,38,0.34,33,85,0.39,10,22,0.45
Stone,210046,0,0,0.00,1,4,0.25,0,0,0.00,0,0,0.00,0,0,0.00
Montgomery,193606,2,2,1.00,4,7,0.57,0,2,0.00,3,14,0.21,0,1,0.00
Tshimanga,205794,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Tuttle,183950,21,26,0.81,62,93,0.67,51,95,0.54,72,207,0.35,62,142,0.44
Leone,182611,3,5,0.60,233,381,0.61,34,65,0.52,12,43,0.28,6,12,0.50
Murray,179654,1,1,1.00,255,442,0.58,4,17,0.24,0,1,0.00,3,11,0.27
Sartori,182372,34,43,0.79,12,21,0.57,47,83,0.57,124,292,0.42,29,54,0.54
Milligan,186674,62,93,0.67,14,24,0.58,40,118,0.34,36,105,0.34,233,509,0.46
Lemon,174081,3,5,0.60,104,195,0.53,3,13,0.23,7,17,0.41,16,27,0.59
Spicer,192787,34,46,0.74,10,20,0.50,40,90,0.44,41,121,0.34,67,129,0.52
Terry,190227,3,3,1.00,45,72,0.62,23,46,0.50,36,90,0.40,5,13,0.38
Mears,188279,2,2,1.00,9,17,0.53,18,34,0.53,14,53,0.26,3,7,0.43
Keys,183289,0,0,0.00,0,0,0.00,0,2,0.00,0,1,0.00,0,0,0.00
Haley,193942,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Butts,183398,0,0,0.00,5,10,0.50,1,3,0.33,0,0,0.00,0,1,0.00
Willett,187431,19,29,0.66,33,87,0.38,38,85,0.45,60,160,0.38,84,169,0.50
Henry,178616,0,2,0.00,199,349,0.57,16,34,0.47,12,28,0.43,10,20,0.50
Reyes,197722,1,2,0.50,85,167,0.51,21,43,0.49,1,9,0.11,11,25,0.44
George,184216,41,59,0.69,27,54,0.50,62,145,0.43,72,208,0.35,96,187,0.51
Needham,190898,48,71,0.68,21,39,0.54,41,112,0.37,50,157,0.32,188,379,0.50
Singleton,182257,11,11,1.00,6,11,0.55,9,26,0.35,12,42,0.29,16,37,0.43
Humphries,200510,5,8,0.62,11,25,0.44,30,67,0.45,51,142,0.36,7,14,0.50
Mackay,198730,0,0,0.00,31,57,0.54,10,21,0.48,16,51,0.31,3,15,0.20
Craig,186531,2,3,0.67,28,70,0.40,17,37,0.46,11,42,0.26,10,20,0.50
Callahan,185011,1,1,1.00,100,186,0.54,5,17,0.29,2,7,0.29,4,10,0.40
Hershberger,182509,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Ward,191407,14,19,0.74,23,51,0.45,22,56,0.39,43,106,0.41,8,20,0.40
Jennings,184532,2,2,1.00,74,111,0.67,26,52,0.50,23,65,0.35,5,20,0.25
Chambers,176806,4,7,0.57,221,410,0.54,4,17,0.24,7,19,0.37,16,29,0.55
Bradley,187998,3,3,1.00,3,4,0.75,4,11,0.36,6,18,0.33,1,4,0.25
Shackleford,177905,25,39,0.64,36,85,0.42,47,101,0.47,112,325,0.34,110,219,0.50
Redd,187322,1,2,0.50,1,2,0.50,0,9,0.00,2,6,0.33,1,1,1.00
Raymond,183315,0,1,0.00,7,12,0.58,0,0,0.00,0,0,0.00,1,1,1.00
Coughlin,178670,2,3,0.67,17,38,0.45,3,11,0.27,11,30,0.37,8,17,0.47
Ross,189108,4,5,0.80,49,102,0.48,14,27,0.52,9,25,0.36,14,34,0.41
Lemon,194616,7,9,0.78,5,8,0.62,11,24,0.46,19,49,0.39,12,18,0.67
McDaniels,196357,2,3,0.67,1,3,0.33,4,9,0.44,8,19,0.42,10,21,0.48
Evans,193719,6,7,0.86,1,2,0.50,10,20,0.50,10,22,0.45,3,9,0.33
Carlson,193444,26,35,0.74,18,31,0.58,42,96,0.44,52,181,0.29,48,119,0.40
McAndrews,191224,11,16,0.69,8,24,0.33,20,63,0.32,42,123,0.34,8,18,0.44
Bass,185009,0,0,0.00,3,3,1.00,0,2,0.00,0,0,0.00,0,0,0.00
Gallardo,181632,4,9,0.44,24,41,0.59,25,50,0.50,19,74,0.26,9,22,0.41
Canales,192015,3,4,0.75,99,214,0.46,16,30,0.53,8,43,0.19,7,17,0.41
Watters,180823,5,6,0.83,120,240,0.50,4,14,0.29,1,3,0.33,20,44,0.45
Hare,184676,35,46,0.76,30,67,0.45,43,97,0.44,69,194,0.36,105,237,0.44
Rapp,180083,29,36,0.81,46,90,0.51,57,120,0.47,141,400,0.35,68,139,0.49
Gomez,196336,1,2,0.50,14,24,0.58,2,4,0.50,0,4,0.00,4,5,0.80
Barrett,194612,1,1,1.00,10,24,0.42,8,19,0.42,6,19,0.32,5,16,0.31
Mays,184249,6,9,0.67,70,118,0.59,6,15,0.40,0,2,0.00,13,28,0.46
Shepherd,188596,19,22,0.86,44,82,0.54,42,93,0.45,71,192,0.37,22,45,0.49
Howard,181089,2,3,0.67,9,21,0.43,6,17,0.35,11,29,0.38,7,13,0.54
Schwartz,189981,1,1,1.00,8,21,0.38,15,41,0.37,12,47,0.26,3,8,0.38
Tucker,173425,5,7,0.71,49,79,0.62,23,61,0.38,52,131,0.40,15,33,0.45
Smeets,189690,1,1,1.00,145,276,0.53,28,65,0.43,17,38,0.45,9,20,0.45
Gutierrez,180604,0,0,0.00,216,393,0.55,4,11,0.36,0,9,0.00,7,17,0.41
Chambers,174967,54,71,0.76,20,59,0.34,69,135,0.51,102,274,0.37,137,292,0.47
McClintock,174404,48,57,0.84,55,87,0.63,108,215,0.50,6,17,0.35,110,218,0.50
Donati,178831,0,1,0.00,23,47,0.49,2,6,0.33,0,5,0.00,1,3,0.33
Shelton,185101,33,42,0.79,23,48,0.48,48,117,0.41,40,128,0.31,71,145,0.49
Hurst,181841,0,0,0.00,70,130,0.54,1,3,0.33,1,4,0.25,1,3,0.33
Carter,181499,3,4,0.75,4,5,0.80,10,21,0.48,11,34,0.32,13,32,0.41
Deng,204074,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00
Bauer,190539,0,0,0.00,2,3,0.67,1,3,0.33,0,0,0.00,0,1,0.00
Mills,187791,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
McCarty,181019,0,2,0.00,0,0,0.00,1,1,1.00,1,2,0.50,2,2,1.00
Haynes,196405,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Simpson,177737,50,69,0.72,84,146,0.58,53,145,0.37,100,252,0.40,151,261,0.58
Potts,190323,2,2,1.00,101,203,0.50,12,18,0.67,5,13,0.38,6,19,0.32
Ludwig,191811,0,0,0.00,120,221,0.54,1,4,0.25,4,10,0.40,1,13,0.08
Rutherford,176689,107,143,0.75,34,78,0.44,68,186,0.37,95,261,0.36,269,517,0.52
Betts,182844,48,69,0.70,24,45,0.53,67,158,0.42,121,306,0.40,208,414,0.50
Small,180615,19,24,0.79,22,49,0.45,39,77,0.51,75,192,0.39,17,35,0.49
Kapanadze,207634,2,2,1.00,74,140,0.53,12,33,0.36,10,29,0.34,2,10,0.20
Evans,196066,4,5,0.80,25,46,0.54,2,5,0.40,2,8,0.25,3,7,0.43
Ernst,179207,0,0,0.00,3,5,0.60,4,6,0.67,1,3,0.33,1,2,0.50
Moore,183157,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
McQueen,177343,23,28,0.82,58,105,0.55,113,269,0.42,50,148,0.34,39,74,0.53
Knutson,177404,3,3,1.00,90,156,0.58,53,115,0.46,41,109,0.38,6,23,0.26
Evans,189010,3,4,0.75,138,224,0.62,10,27,0.37,11,19,0.58,13,24,0.54
Fields,191412,8,10,0.80,61,135,0.45,39,88,0.44,27,86,0.31,23,47,0.49
Farr,182048,27,33,0.82,19,26,0.73,65,173,0.38,10,29,0.34,62,148,0.42
Rodgers,180270,0,0,0.00,28,48,0.58,11,28,0.39,15,47,0.32,1,2,0.50
Banks,194878,12,15,0.80,20,28,0.71,26,58,0.45,88,241,0.37,9,25,0.36
Rosado,194802,4,9,0.44,1,5,0.20,5,16,0.31,20,45,0.44,13,31,0.42
Kennedy,192656,4,6,0.67,2,7,0.29,8,21,0.38,4,14,0.29,9,28,0.32
Gordon,187378,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wahlberg,206554,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Gardner,186091,0,0,0.00,1,1,1.00,0,1,0.00,7,10,0.70,1,1,1.00
Lovett,183836,8,11,0.73,47,99,0.47,53,118,0.45,138,380,0.36,25,40,0.62
Lott,181300,0,3,0.00,50,97,0.52,12,43,0.28,43,124,0.35,9,15,0.60
Lynch,193306,1,3,0.33,193,322,0.60,11,25,0.44,2,20,0.10,6,18,0.33
Rowen,187828,39,48,0.81,29,53,0.55,27,83,0.33,47,171,0.27,45,81,0.56
Jeffries,185800,45,63,0.71,19,33,0.58,61,187,0.33,6,21,0.29,192,391,0.49
Kaufman,184468,30,40,0.75,15,31,0.48,36,107,0.34,2,3,0.67,57,121,0.47
Herzog,182316,5,11,0.45,0,4,0.00,4,19,0.21,4,24,0.17,28,56,0.50
Barnett,179320,0,0,0.00,65,111,0.59,0,0,0.00,0,0,0.00,2,5,0.40
Comstock,186682,0,0,0.00,1,1,1.00,2,6,0.33,0,0,0.00,0,5,0.00
Perovi&cacute;,204538,1,1,1.00,12,27,0.44,0,7,0.00,1,5,0.20,2,6,0.33
Fields,194189,0,0,0.00,0,1,0.00,0,2,0.00,2,2,1.00,0,1,0.00
Delaney,182644,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
Lu,206922,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00
O`Reilly,179987,14,27,0.52,30,84,0.36,59,154,0.38,62,216,0.29,83,181,0.46
O`Toole,180729,5,9,0.56,107,212,0.50,25,54,0.46,8,25,0.32,27,50,0.54
Craig,181500,2,6,0.33,178,334,0.53,8,15,0.53,4,19,0.21,11,26,0.42
Thompson,185156,60,76,0.79,14,32,0.44,56,150,0.37,65,166,0.39,221,443,0.50
Dunne,182339,48,72,0.67,19,38,0.50,48,132,0.36,45,152,0.30,141,297,0.47
Wilson,178657,0,0,0.00,9,15,0.60,1,3,0.33,5,13,0.38,3,4,0.75
Thurston,174740,13,17,0.76,33,68,0.49,30,72,0.42,44,115,0.38,54,109,0.50
Murphy,193855,6,9,0.67,3,6,0.50,5,17,0.29,10,24,0.42,2,4,0.50
Perkins,180753,6,10,0.60,91,147,0.62,5,11,0.45,0,3,0.00,37,79,0.47
Cantu,182403,0,0,0.00,0,3,0.00,1,1,1.00,0,6,0.00,0,1,0.00
McGarry,181395,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sullivan,186141,0,0,0.00,0,0,0.00,1,3,0.33,0,1,0.00,1,3,0.33
Richter,178699,16,20,0.80,54,97,0.56,45,85,0.53,70,211,0.33,22,47,0.47
Albertson,178703,2,2,1.00,121,212,0.57,16,36,0.44,15,39,0.38,2,5,0.40
Amato,175473,4,8,0.50,193,312,0.62,4,18,0.22,0,0,0.00,31,73,0.42
Ricketts,175796,61,84,0.73,30,46,0.65,43,102,0.42,30,93,0.32,114,239,0.48
Jackson,176859,55,73,0.75,25,39,0.64,42,109,0.39,80,221,0.36,153,306,0.50
Moore,203538,2,3,0.67,34,75,0.45,9,15,0.60,11,22,0.50,3,5,0.60
Cooper,191825,26,31,0.84,9,18,0.50,15,51,0.29,48,136,0.35,5,18,0.28
Harley,189580,1,1,1.00,110,194,0.57,4,9,0.44,6,10,0.60,3,9,0.33
McDowell,186118,16,20,0.80,41,68,0.60,24,49,0.49,21,102,0.21,34,67,0.51
Drew,180205,7,12,0.58,48,105,0.46,19,38,0.50,2,12,0.17,27,50,0.54
Coates,185980,40,54,0.74,13,28,0.46,33,89,0.37,44,124,0.35,104,199,0.52
Power,187962,29,49,0.59,49,97,0.51,85,161,0.53,81,230,0.35,128,252,0.51
Keefer,190713,2,5,0.40,87,191,0.46,32,62,0.52,8,22,0.36,14,25,0.56
Newman,181313,6,8,0.75,296,499,0.59,17,44,0.39,10,37,0.27,30,54,0.56
Bishop,206970,23,30,0.77,14,30,0.47,29,68,0.43,35,149,0.23,11,26,0.42
Aleman,208346,20,26,0.77,12,22,0.55,22,73,0.30,31,97,0.32,33,76,0.43
Phillips,183196,0,0,0.00,0,3,0.00,2,3,0.67,0,1,0.00,0,0,0.00
Ramirez,179325,11,16,0.69,28,47,0.60,27,53,0.51,40,110,0.36,36,69,0.52
Clayton,194423,3,4,0.75,0,2,0.00,2,5,0.40,6,17,0.35,3,7,0.43
Bo&zcaron;i&ccaron;,190234,18,36,0.50,11,24,0.46,16,49,0.33,18,40,0.45,88,156,0.56
Higgins,188602,2,2,1.00,89,191,0.47,20,40,0.50,12,28,0.43,7,24,0.29
Yang,209614,0,0,0.00,3,6,0.50,0,0,0.00,0,0,0.00,0,0,0.00
Carlton,193741,0,1,0.00,0,0,0.00,0,3,0.00,0,2,0.00,0,2,0.00
Butts,191368,22,37,0.59,26,58,0.45,20,67,0.30,35,126,0.28,64,130,0.49
Gordon,193821,1,2,0.50,9,19,0.47,1,5,0.20,1,4,0.25,3,6,0.50
Kohl,195679,0,0,0.00,13,23,0.57,1,2,0.50,2,4,0.50,1,4,0.25
Padilla,186207,35,48,0.73,33,66,0.50,40,105,0.38,78,233,0.33,76,153,0.50
Dietrich,181533,54,70,0.77,17,39,0.44,58,151,0.38,192,467,0.41,191,374,0.51
Love,182781,8,11,0.73,163,296,0.55,11,25,0.44,0,0,0.00,37,78,0.47
Boyd,193315,2,3,0.67,1,2,0.50,1,6,0.17,3,6,0.50,0,4,0.00
Hoyt,192441,2,2,1.00,2,3,0.67,1,7,0.14,1,9,0.11,2,8,0.25
Meador,189593,0,0,0.00,35,73,0.48,21,55,0.38,35,110,0.32,3,12,0.25
Schwarz,187032,0,0,0.00,59,93,0.63,2,5,0.40,2,6,0.33,8,16,0.50
Dawkins,184932,19,24,0.79,11,36,0.31,32,62,0.52,50,145,0.34,35,67,0.52
Ruffin,186972,13,17,0.76,7,9,0.78,10,32,0.31,16,42,0.38,22,47,0.47
Hinojosa,186293,2,3,0.67,32,67,0.48,4,13,0.31,0,2,0.00,8,17,0.47
Bridges,184957,1,1,1.00,60,103,0.58,3,6,0.50,0,0,0.00,2,7,0.29
Gooden,186959,0,0,0.00,0,2,0.00,0,1,0.00,1,7,0.14,0,0,0.00
Palma,178638,53,77,0.69,30,63,0.48,81,201,0.40,2,5,0.40,147,304,0.48
Kemp,175725,5,10,0.50,81,164,0.49,12,35,0.34,11,30,0.37,24,60,0.40
Watts,179955,6,9,0.67,232,370,0.63,1,13,0.08,5,17,0.29,26,63,0.41
Campaneris,184956,16,26,0.62,6,27,0.22,23,54,0.43,38,112,0.34,32,61,0.52
Pollard,183041,81,124,0.65,26,54,0.48,89,219,0.41,117,317,0.37,267,547,0.49
Krieger,180873,0,0,0.00,12,35,0.34,3,4,0.75,9,27,0.33,1,1,1.00
Duncan,179871,2,4,0.50,33,69,0.48,27,49,0.55,32,107,0.30,15,39,0.38
Guest,201362,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hacker,191148,0,2,0.00,2,4,0.50,4,10,0.40,0,0,0.00,3,8,0.38
Repetto,187816,2,3,0.67,5,8,0.62,3,12,0.25,5,26,0.19,6,19,0.32
Brinson,177935,7,9,0.78,75,145,0.52,33,78,0.42,32,86,0.37,19,37,0.51
Gordon,185032,0,0,0.00,3,4,0.75,1,1,1.00,0,0,0.00,0,0,0.00
Atkins,183816,3,4,0.75,3,4,0.75,0,2,0.00,2,8,0.25,2,3,0.67
Harper,207234,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Greenberg,177536,10,17,0.59,18,46,0.39,22,61,0.36,113,276,0.41,18,30,0.60
Shell,179809,4,8,0.50,258,435,0.59,14,38,0.37,0,4,0.00,30,65,0.46
Saunders,195990,1,1,1.00,151,273,0.55,34,76,0.45,19,43,0.44,3,10,0.30
Brown,183327,21,30,0.70,12,28,0.43,42,98,0.43,128,320,0.40,41,92,0.45
Faust,177383,17,25,0.68,9,16,0.56,12,37,0.32,15,56,0.27,39,92,0.42
Krebs,180504,10,24,0.42,3,5,0.60,7,31,0.23,6,20,0.30,48,103,0.47
Sears,196517,2,2,1.00,0,1,0.00,1,1,1.00,0,2,0.00,2,4,0.50
Wray,194629,0,0,0.00,0,1,0.00,0,1,0.00,2,6,0.33,1,3,0.33
Charles,194295,0,0,0.00,3,7,0.43,0,0,0.00,1,1,1.00,0,0,0.00
Landis,194262,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Battle,193935,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Goodwin,191891,5,6,0.83,10,18,0.56,6,18,0.33,8,26,0.31,9,21,0.43
Morton,192113,6,7,0.86,38,77,0.49,33,81,0.41,20,81,0.25,8,24,0.33
Milani,189078,2,2,1.00,90,154,0.58,3,6,0.50,0,0,0.00,3,5,0.60
Love,186995,0,1,0.00,41,73,0.56,4,12,0.33,4,12,0.33,1,9,0.11
Patterson,174491,21,26,0.81,54,89,0.61,27,73,0.37,76,174,0.44,49,102,0.48
Bacon,191463,1,1,1.00,191,297,0.64,24,61,0.39,19,47,0.40,9,24,0.38
Wilson,186564,0,0,0.00,138,210,0.66,33,50,0.66,10,31,0.32,6,11,0.55
Engle,188679,22,34,0.65,33,59,0.56,55,134,0.41,86,232,0.37,21,46,0.46
Fields,179653,72,86,0.84,27,46,0.59,82,169,0.49,63,180,0.35,156,300,0.52
West,177637,3,4,0.75,169,292,0.58,28,60,0.47,15,42,0.36,20,39,0.51
Pruitt,181243,3,6,0.50,217,341,0.64,10,27,0.37,10,32,0.31,22,52,0.42
Haywood,182708,15,16,0.94,7,20,0.35,18,40,0.45,15,35,0.43,23,55,0.42
McDaniel,186665,36,59,0.61,13,20,0.65,40,113,0.35,43,122,0.35,143,318,0.45
Green,196320,0,0,0.00,0,0,0.00,1,5,0.20,0,3,0.00,0,1,0.00
Fiore,190444,1,1,1.00,0,1,0.00,2,5,0.40,2,8,0.25,1,2,0.50
Gilbert,190380,1,1,1.00,29,57,0.51,6,19,0.32,3,12,0.25,3,6,0.50
Ludwig,181668,2,2,1.00,85,141,0.60,2,3,0.67,1,4,0.25,3,10,0.30
Hawke,180487,21,24,0.88,3,5,0.60,25,63,0.40,19,48,0.40,69,158,0.44
Cole,185053,13,16,0.81,44,81,0.54,42,88,0.48,62,171,0.36,25,77,0.32
Craig,182559,1,2,0.50,17,34,0.50,16,23,0.70,16,50,0.32,3,15,0.20
Mason,195005,0,0,0.00,8,12,0.67,2,3,0.67,0,0,0.00,0,0,0.00
Herron,192269,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00,0,0,0.00
Calvo,181572,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,1,0.00
McCartney,194824,0,0,0.00,2,4,0.50,2,2,1.00,2,8,0.25,0,1,0.00
Carr,175334,26,31,0.84,79,146,0.54,71,138,0.51,62,167,0.37,82,177,0.46
Slade,181649,1,1,1.00,194,297,0.65,32,65,0.49,13,37,0.35,4,9,0.44
Lovelace,184251,3,4,0.75,176,281,0.63,14,29,0.48,2,19,0.11,7,12,0.58
Krieg,177868,56,82,0.68,32,74,0.43,46,98,0.47,130,343,0.38,102,238,0.43
Rice,182872,42,58,0.72,15,22,0.68,53,128,0.41,52,158,0.33,116,233,0.50
Butler,194534,13,18,0.72,2,6,0.33,8,34,0.24,13,32,0.41,8,16,0.50
Marks,191089,0,0,0.00,88,164,0.54,8,25,0.32,2,6,0.33,1,7,0.14
Powell,189317,13,16,0.81,13,18,0.72,39,97,0.40,3,6,0.50,20,39,0.51
Bolin,185596,17,21,0.81,15,32,0.47,26,56,0.46,25,77,0.32,23,45,0.51
Gamble,182507,1,1,1.00,0,0,0.00,2,3,0.67,0,1,0.00,0,0,0.00
Cook,179977,0,0,0.00,1,2,0.50,1,3,0.33,0,1,0.00,0,0,0.00
Cairns,201338,0,1,0.00,26,42,0.62,3,7,0.43,0,6,0.00,3,7,0.43
Stringer,195978,0,0,0.00,2,3,0.67,0,3,0.00,0,2,0.00,0,0,0.00
Orta,208626,4,5,0.80,4,7,0.57,3,8,0.38,5,13,0.38,3,9,0.33
Talbot,194263,0,2,0.00,2,5,0.40,1,4,0.25,4,8,0.50,2,2,1.00
Fischer,178591,46,77,0.60,40,85,0.47,67,165,0.41,97,273,0.36,227,503,0.45
Mahoney,181301,2,2,1.00,62,120,0.52,9,28,0.32,2,17,0.12,7,12,0.58
Howard,182288,1,1,1.00,52,103,0.50,15,34,0.44,6,16,0.38,3,12,0.25
Reedy,191556,22,30,0.73,30,68,0.44,39,106,0.37,112,356,0.31,22,40,0.55
Wall,179536,11,20,0.55,2,9,0.22,14,38,0.37,25,66,0.38,31,62,0.50
Houston,186287,8,15,0.53,9,13,0.69,12,44,0.27,21,48,0.44,13,30,0.43
Forsythe,182192,1,2,0.50,6,10,0.60,1,8,0.12,11,34,0.32,11,14,0.79
Reis,179527,5,5,1.00,9,20,0.45,17,38,0.45,27,99,0.27,2,9,0.22
Ash,178774,0,0,0.00,5,10,0.50,2,4,0.50,0,2,0.00,1,2,0.50
Cai,202034,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Chavarria,192763,0,1,0.00,75,150,0.50,3,12,0.25,2,11,0.18,3,11,0.27
Pope,183323,3,7,0.43,56,101,0.55,38,96,0.40,76,203,0.37,16,33,0.48
Saenez,183575,1,3,0.33,11,17,0.65,0,0,0.00,0,0,0.00,8,9,0.89
Mallakh,198290,2,3,0.67,28,57,0.49,19,69,0.28,40,120,0.33,12,29,0.41
Machado,207706,1,1,1.00,66,139,0.47,15,41,0.37,6,19,0.32,6,23,0.26
Brito,200494,4,4,1.00,159,313,0.51,67,144,0.47,10,35,0.29,6,25,0.24
Toney,183667,13,19,0.68,14,26,0.54,17,55,0.31,45,130,0.35,18,37,0.49
Jackson,178887,12,16,0.75,17,29,0.59,28,74,0.38,65,207,0.31,24,63,0.38
Flores,196642,0,0,0.00,2,4,0.50,1,1,1.00,0,0,0.00,0,2,0.00
Holt,195149,3,4,0.75,3,3,1.00,4,9,0.44,2,10,0.20,4,8,0.50
Corbin,193198,0,0,0.00,0,0,0.00,0,3,0.00,3,3,1.00,0,1,0.00
Morrissey,191203,1,3,0.33,29,56,0.52,18,40,0.45,27,82,0.33,7,19,0.37
