Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Marini,206452,17,20,0.85,12,21,0.57,18,45,0.40,32,96,0.33,19,42,0.45
Kovacic,211570,2,3,0.67,44,87,0.51,25,55,0.45,43,130,0.33,4,11,0.36
Maloney,200253,28,38,0.74,14,27,0.52,42,102,0.41,75,194,0.39,37,79,0.47
Daly,195568,33,53,0.62,8,14,0.57,22,62,0.35,29,87,0.33,87,155,0.56
Bitton,217450,3,4,0.75,78,132,0.59,10,25,0.40,5,19,0.26,8,18,0.44
Drew,214182,2,3,0.67,134,224,0.60,4,19,0.21,6,21,0.29,14,19,0.74
Hewitt,219578,1,1,1.00,1,1,1.00,1,3,0.33,5,8,0.62,0,0,0.00
Bondarenko,217130,0,0,0.00,2,7,0.29,1,1,1.00,0,1,0.00,0,0,0.00
Torrez,192341,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Bowie,205856,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Tsujio,192204,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Albert,192958,4,6,0.67,27,51,0.53,44,101,0.44,98,281,0.35,7,20,0.35
Hansen,193118,2,3,0.67,159,296,0.54,29,60,0.48,7,30,0.23,7,20,0.35
Buck,200595,2,5,0.40,192,434,0.44,23,50,0.46,18,46,0.39,14,30,0.47
Combs,191584,41,50,0.82,22,30,0.73,20,56,0.36,83,240,0.35,14,36,0.39
Lawrence,198046,53,97,0.55,9,22,0.41,44,142,0.31,41,121,0.34,193,436,0.44
Beattie,192840,29,30,0.97,31,55,0.56,19,45,0.42,88,212,0.42,38,92,0.41
Norris,206985,1,2,0.50,89,168,0.53,8,22,0.36,5,19,0.26,3,10,0.30
Hudson,207659,5,5,1.00,15,29,0.52,13,36,0.36,18,52,0.35,3,6,0.50
Billingsley,209434,2,2,1.00,2,4,0.50,2,6,0.33,5,9,0.56,1,3,0.33
French,193672,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Packer,206456,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Cross,205341,0,0,0.00,0,0,0.00,1,1,1.00,1,2,0.50,0,0,0.00
Grisson,197561,0,1,0.00,57,97,0.59,28,70,0.40,63,166,0.38,14,31,0.45
Tejeda,193313,8,15,0.53,128,225,0.57,10,24,0.42,7,31,0.23,38,71,0.54
Aikawa,205602,1,1,1.00,178,317,0.56,6,22,0.27,10,26,0.38,5,11,0.45
Gillis,208641,2,2,1.00,1,6,0.17,7,13,0.54,5,17,0.29,2,4,0.50
Whatley,202880,25,30,0.83,10,19,0.53,20,57,0.35,53,150,0.35,31,57,0.54
Dudley,191610,0,2,0.00,120,201,0.60,12,31,0.39,3,11,0.27,6,14,0.43
Nelson,204314,35,43,0.81,24,47,0.51,63,128,0.49,75,194,0.39,43,97,0.44
Seibert,190144,18,26,0.69,9,15,0.60,12,33,0.36,15,51,0.29,41,89,0.46
Shepard,193340,18,19,0.95,9,12,0.75,18,37,0.49,27,91,0.30,41,78,0.53
DeJesus,192121,7,10,0.70,25,50,0.50,10,18,0.56,18,76,0.24,21,33,0.64
Storey,201010,3,3,1.00,23,42,0.55,3,11,0.27,7,11,0.64,11,20,0.55
Redmond,202347,2,2,1.00,1,1,1.00,1,6,0.17,1,7,0.14,1,2,0.50
Ferrando,204535,0,0,0.00,0,2,0.00,1,2,0.50,1,3,0.33,0,1,0.00
McCann,207774,0,0,0.00,1,2,0.50,0,1,0.00,1,1,1.00,0,0,0.00
Santini,191168,13,26,0.50,185,350,0.53,45,79,0.57,23,60,0.38,75,148,0.51
Fong,203328,0,0,0.00,10,22,0.45,2,6,0.33,0,1,0.00,0,1,0.00
Sorensen,204447,0,0,0.00,35,57,0.61,5,10,0.50,0,1,0.00,1,5,0.20
Willis,191786,58,91,0.64,18,42,0.43,63,142,0.44,59,177,0.33,235,400,0.59
Carrillo,200490,21,29,0.72,9,25,0.36,26,69,0.38,33,126,0.26,55,125,0.44
Grosso,194272,2,2,1.00,144,254,0.57,8,17,0.47,5,19,0.26,3,17,0.18
Monahan,197113,17,23,0.74,19,32,0.59,20,49,0.41,30,82,0.37,15,27,0.56
Meade,190718,25,35,0.71,43,69,0.62,42,88,0.48,62,140,0.44,80,183,0.44
Ledbetter,202131,0,0,0.00,5,12,0.42,5,14,0.36,18,53,0.34,1,3,0.33
Holmes,205867,1,1,1.00,19,41,0.46,0,0,0.00,0,2,0.00,1,1,1.00
Dawkins,207638,0,0,0.00,2,2,1.00,0,0,0.00,0,1,0.00,0,0,0.00
Foote,193958,4,4,1.00,34,73,0.47,11,22,0.50,6,16,0.38,25,53,0.47
Poole,200669,2,3,0.67,7,15,0.47,1,5,0.20,1,11,0.09,5,5,1.00
Hansen,202467,0,1,0.00,0,0,0.00,1,5,0.20,2,4,0.50,0,1,0.00
Soto,201532,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Sissons,193305,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Krol,195007,4,8,0.50,28,60,0.47,35,81,0.43,36,131,0.27,19,47,0.40
Bergquist,195468,6,9,0.67,97,185,0.52,34,64,0.53,44,111,0.40,18,38,0.47
Morrison,193255,8,12,0.67,307,461,0.67,27,48,0.56,8,23,0.35,25,52,0.48
Love,195019,34,51,0.67,36,65,0.55,37,108,0.34,46,127,0.36,109,241,0.45
Tucker,193043,87,126,0.69,10,21,0.48,57,161,0.35,46,114,0.40,264,521,0.51
Dickson,203363,7,7,1.00,59,107,0.55,38,77,0.49,58,177,0.33,11,29,0.38
Henderson,199902,13,22,0.59,71,163,0.44,26,72,0.36,19,60,0.32,75,154,0.49
Arteaga,188552,4,5,0.80,265,406,0.65,10,20,0.50,0,0,0.00,21,50,0.42
Dent,195391,72,88,0.82,30,58,0.52,55,136,0.40,73,210,0.35,180,375,0.48
Nickolls,199825,43,63,0.68,30,46,0.65,47,113,0.42,121,384,0.32,74,153,0.48
Lilly,203172,1,2,0.50,5,16,0.31,9,20,0.45,9,29,0.31,2,3,0.67
Wade,204760,0,0,0.00,94,144,0.65,14,40,0.35,11,42,0.26,1,9,0.11
Koehn,196607,1,3,0.33,46,88,0.52,4,10,0.40,6,10,0.60,6,11,0.55
Sutherland,194507,33,47,0.70,21,32,0.66,32,98,0.33,45,140,0.32,69,159,0.43
Pritchard,199511,7,9,0.78,5,6,0.83,1,7,0.14,6,13,0.46,2,4,0.50
Owen,207853,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Jeffries,199736,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Richards,203803,0,0,0.00,4,5,0.80,0,1,0.00,0,1,0.00,0,0,0.00
O`Donnell,199093,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
McGee,203878,1,1,1.00,45,72,0.62,23,52,0.44,22,88,0.25,5,14,0.36
Roush,193837,12,14,0.86,228,393,0.58,50,105,0.48,20,59,0.34,39,92,0.42
Perkins,200716,9,16,0.56,114,223,0.51,20,35,0.57,3,10,0.30,41,78,0.53
Hope,195953,14,23,0.61,21,43,0.49,43,77,0.56,62,188,0.33,20,39,0.51
Griswold,189103,50,89,0.56,21,46,0.46,88,198,0.44,87,259,0.34,245,499,0.49
English,204809,0,0,0.00,30,55,0.55,8,23,0.35,5,10,0.50,2,10,0.20
Abernathy,196583,8,15,0.53,5,11,0.45,16,41,0.39,8,40,0.20,22,44,0.50
Henry,196990,2,2,1.00,39,72,0.54,4,9,0.44,1,6,0.17,5,8,0.62
Wise,203203,1,2,0.50,7,16,0.44,11,22,0.50,15,37,0.41,2,8,0.25
Daniel,192408,6,8,0.75,0,1,0.00,3,5,0.60,4,7,0.57,9,18,0.50
Courtney,199720,2,4,0.50,122,296,0.41,16,46,0.35,5,14,0.36,9,24,0.38
Randall,203261,0,2,0.00,69,133,0.52,5,14,0.36,2,7,0.29,6,17,0.35
Napier,194109,1,1,1.00,61,117,0.52,4,19,0.21,4,11,0.36,7,16,0.44
Power,207977,32,41,0.78,10,22,0.45,32,85,0.38,31,103,0.30,54,126,0.43
Staley,188791,31,40,0.78,31,57,0.54,67,179,0.37,6,24,0.25,113,226,0.50
Saunders,206785,1,1,1.00,4,7,0.57,1,2,0.50,0,0,0.00,1,2,0.50
Montgomery,196050,2,3,0.67,3,6,0.50,6,15,0.40,21,53,0.40,13,26,0.50
Fletcher,197990,3,5,0.60,57,124,0.46,55,132,0.42,56,175,0.32,17,30,0.57
Rudenko,214986,0,0,0.00,8,21,0.38,1,1,1.00,0,0,0.00,1,1,1.00
Madden,199139,8,13,0.62,17,37,0.46,12,34,0.35,33,107,0.31,21,40,0.53
Grgic,210642,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00
Peterson,201830,0,0,0.00,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00
O`Donnell,201470,0,1,0.00,7,18,0.39,1,2,0.50,0,1,0.00,1,5,0.20
Scott,209221,0,0,0.00,0,1,0.00,0,1,0.00,0,1,0.00,0,0,0.00
Ellis,187825,10,16,0.62,87,182,0.48,58,122,0.48,93,293,0.32,54,98,0.55
Grossman,198318,11,13,0.85,74,123,0.60,14,34,0.41,2,6,0.33,24,55,0.44
Overstreet,192479,1,3,0.33,126,226,0.56,7,13,0.54,6,21,0.29,13,24,0.54
Lindley,200357,33,52,0.63,54,100,0.54,33,96,0.34,60,183,0.33,119,237,0.50
Sprague,193323,28,35,0.80,23,38,0.61,44,101,0.44,68,206,0.33,39,87,0.45
Hennessy,198572,26,34,0.76,28,47,0.60,21,63,0.33,48,137,0.35,46,100,0.46
Richardson,197175,0,0,0.00,2,4,0.50,4,5,0.80,6,12,0.50,0,0,0.00
Ross,197720,1,1,1.00,58,141,0.41,14,33,0.42,0,4,0.00,4,12,0.33
Mejia,205805,4,6,0.67,5,7,0.71,8,17,0.47,6,30,0.20,5,11,0.45
Knezevic,219938,0,0,0.00,1,1,1.00,0,1,0.00,3,4,0.75,1,2,0.50
Connelly,203661,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Mathis,208387,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hargreaves,189387,5,7,0.71,68,130,0.52,35,89,0.39,85,227,0.37,10,24,0.42
Frye,190145,3,6,0.50,66,118,0.56,26,64,0.41,47,184,0.26,14,43,0.33
Longo,199317,1,1,1.00,245,437,0.56,7,17,0.41,11,27,0.41,6,16,0.38
Tatis,196935,40,53,0.75,15,33,0.45,30,68,0.44,33,105,0.31,37,87,0.43
Olson,191059,55,79,0.70,19,40,0.47,75,160,0.47,52,160,0.33,179,402,0.45
Roth,192247,8,9,0.89,13,17,0.76,8,27,0.30,29,69,0.42,22,46,0.48
Willingham,193371,2,2,1.00,8,15,0.53,3,10,0.30,10,25,0.40,2,4,0.50
Henderson,196772,1,1,1.00,114,186,0.61,2,7,0.29,0,0,0.00,3,8,0.38
Gale,191596,10,14,0.71,5,8,0.62,8,21,0.38,9,22,0.41,17,40,0.42
Helms,197654,2,2,1.00,1,2,0.50,5,10,0.50,4,19,0.21,2,6,0.33
Scales,202108,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
McCann,208209,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Kern,208003,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Gaskins,189980,44,76,0.58,59,126,0.47,65,146,0.45,38,107,0.36,184,374,0.49
Dover,206856,2,4,0.50,71,134,0.53,2,10,0.20,1,6,0.17,9,19,0.47
Duff,201947,1,1,1.00,180,332,0.54,5,15,0.33,1,1,1.00,1,6,0.17
Williams,198111,56,85,0.66,34,67,0.51,46,102,0.45,67,205,0.33,99,205,0.48
Duncan,195214,31,41,0.76,14,35,0.40,74,149,0.50,139,369,0.38,61,126,0.48
Grosso,203776,0,1,0.00,68,129,0.53,17,54,0.31,15,60,0.25,6,10,0.60
Ruiz,188742,1,2,0.50,7,8,0.88,6,15,0.40,5,19,0.26,5,14,0.36
Crain,197712,1,2,0.50,31,59,0.53,15,39,0.38,28,85,0.33,10,23,0.43
Knutson,207027,7,7,1.00,2,4,0.50,4,11,0.36,6,38,0.16,6,9,0.67
Maxey,203000,1,1,1.00,1,1,1.00,0,0,0.00,0,0,0.00,0,1,0.00
Parent,193553,0,1,0.00,9,20,0.45,0,1,0.00,0,2,0.00,2,4,0.50
Sullivan,197377,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Dabrowski,196412,55,73,0.75,101,172,0.59,60,152,0.39,54,174,0.31,185,410,0.45
Morse,194092,3,5,0.60,201,391,0.51,8,31,0.26,0,2,0.00,11,22,0.50
Gonzales,200820,0,0,0.00,174,348,0.50,4,15,0.27,5,13,0.38,8,23,0.35
Norris,208685,21,25,0.84,9,20,0.45,15,44,0.34,24,68,0.35,15,28,0.54
Brock,203875,12,16,0.75,4,8,0.50,12,38,0.32,23,92,0.25,18,40,0.45
Burkett,196955,0,1,0.00,67,106,0.63,7,19,0.37,1,7,0.14,2,5,0.40
Butler,203959,2,5,0.40,8,13,0.62,5,21,0.24,21,72,0.29,7,18,0.39
Reese,205255,0,0,0.00,0,2,0.00,0,2,0.00,2,8,0.25,1,1,1.00
Forbes,201548,3,4,0.75,25,59,0.42,39,93,0.42,72,210,0.34,7,13,0.54
Conte,205090,5,6,0.83,5,15,0.33,6,24,0.25,13,46,0.28,8,23,0.35
Winslow,206469,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
Sheldon,201797,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Coleman,199630,0,0,0.00,0,1,0.00,0,3,0.00,0,8,0.00,1,2,0.50
Montague,207610,7,7,1.00,72,127,0.57,46,93,0.49,126,307,0.41,17,27,0.63
Johnson,209574,2,2,1.00,172,275,0.63,10,21,0.48,4,21,0.19,21,40,0.53
Smith,188165,27,35,0.77,69,139,0.50,59,135,0.44,107,249,0.43,86,191,0.45
Testa,194832,27,37,0.73,171,329,0.52,14,29,0.48,0,0,0.00,100,188,0.53
Hobbs,200755,2,5,0.40,81,148,0.55,4,7,0.57,1,6,0.17,10,20,0.50
Berger,194134,65,88,0.74,14,27,0.52,83,185,0.45,2,11,0.18,206,432,0.48
Ryder,192309,54,77,0.70,29,49,0.59,83,171,0.49,105,318,0.33,181,371,0.49
Holt,193157,0,2,0.00,36,71,0.51,7,16,0.44,3,12,0.25,6,14,0.43
Medlin,201704,0,1,0.00,58,138,0.42,4,10,0.40,0,10,0.00,5,7,0.71
Carter,208464,0,1,0.00,55,101,0.54,16,38,0.42,4,11,0.36,6,13,0.46
Schmitz,203426,3,3,1.00,255,453,0.56,4,8,0.50,0,2,0.00,10,13,0.77
Whitson,203072,16,22,0.73,16,48,0.33,32,87,0.37,86,264,0.33,15,41,0.37
McClellan,189399,67,110,0.61,17,30,0.57,72,205,0.35,86,228,0.38,329,675,0.49
Leggett,200351,0,0,0.00,8,17,0.47,2,6,0.33,1,6,0.17,0,3,0.00
Slocum,207227,17,21,0.81,3,7,0.43,13,31,0.42,21,52,0.40,9,20,0.45
Hull,194279,4,7,0.57,35,73,0.48,39,82,0.48,93,261,0.36,14,27,0.52
Cook,207893,4,10,0.40,0,2,0.00,3,11,0.27,13,32,0.41,14,25,0.56
Oakes,206833,0,4,0.00,6,13,0.46,8,22,0.36,11,41,0.27,10,18,0.56
Chapman,200901,0,0,0.00,0,0,0.00,0,0,0.00,1,2,0.50,0,0,0.00
Lowery,209595,0,0,0.00,0,0,0.00,0,0,0.00,0,2,0.00,1,1,1.00
Driver,206780,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Valadez,189526,11,14,0.79,38,74,0.51,38,86,0.44,87,195,0.45,47,89,0.53
Lynn,193595,3,4,0.75,220,372,0.59,39,67,0.58,9,24,0.38,9,20,0.45
Pawlowski,189334,1,2,0.50,226,354,0.64,8,18,0.44,0,0,0.00,8,21,0.38
Versalles,200500,49,85,0.58,11,29,0.38,63,157,0.40,58,154,0.38,206,398,0.52
Church,190843,63,110,0.57,19,24,0.79,61,153,0.40,54,149,0.36,301,611,0.49
Krieger,210208,3,4,0.75,3,4,0.75,9,16,0.56,5,21,0.24,1,1,1.00
Keck,198953,1,3,0.33,93,163,0.57,7,11,0.64,6,19,0.32,7,12,0.58
Maddox,201510,0,0,0.00,1,2,0.50,0,2,0.00,3,6,0.50,0,0,0.00
Stroud,192879,14,17,0.82,28,63,0.44,23,52,0.44,74,196,0.38,4,10,0.40
Phillips,193814,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hankin,205711,1,1,1.00,5,9,0.56,3,8,0.38,5,11,0.45,5,7,0.71
Collins,203595,4,5,0.80,4,6,0.67,6,16,0.38,4,16,0.25,0,5,0.00
Steiner,194175,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00
Katz,198219,15,26,0.58,43,84,0.51,59,123,0.48,51,151,0.34,60,137,0.44
Harper,187672,5,7,0.71,161,277,0.58,15,49,0.31,17,36,0.47,32,57,0.56
Alexander,201143,2,4,0.50,180,303,0.59,16,28,0.57,9,20,0.45,8,25,0.32
Davis,195425,48,60,0.80,34,55,0.62,72,161,0.45,134,343,0.39,87,199,0.44
Lilly,188998,44,57,0.77,15,23,0.65,46,124,0.37,43,109,0.39,131,283,0.46
Garza,201273,1,1,1.00,71,113,0.63,2,5,0.40,1,3,0.33,2,4,0.50
Butler,195340,1,2,0.50,45,77,0.58,9,13,0.69,3,8,0.38,12,31,0.39
Lovett,201393,6,7,0.86,5,11,0.45,3,9,0.33,11,24,0.46,12,16,0.75
Hartman,199376,40,70,0.57,10,17,0.59,35,91,0.38,14,55,0.25,181,337,0.54
Nolan,204707,1,3,0.33,9,25,0.36,15,29,0.52,20,60,0.33,10,18,0.56
Hardy,197565,0,1,0.00,1,1,1.00,0,1,0.00,1,5,0.20,1,4,0.25
Fabbro,188607,14,20,0.70,55,123,0.45,68,157,0.43,149,351,0.42,43,100,0.43
O`Reilly,187928,0,1,0.00,152,277,0.55,44,90,0.49,14,35,0.40,6,13,0.46
Cobb,194683,1,2,0.50,130,229,0.57,13,33,0.39,5,14,0.36,5,14,0.36
Snow,197864,42,51,0.82,43,87,0.49,100,196,0.51,1,6,0.17,29,60,0.48
Seymour,190617,57,87,0.66,21,37,0.57,80,172,0.47,45,141,0.32,174,385,0.45
Wellman,201213,0,1,0.00,9,24,0.38,12,30,0.40,23,47,0.49,8,13,0.62
Stanton,201911,2,2,1.00,69,128,0.54,3,6,0.50,1,1,1.00,7,16,0.44
Moore,198532,10,12,0.83,9,19,0.47,26,51,0.51,41,129,0.32,8,20,0.40
Willis,200045,1,2,0.50,3,7,0.43,2,5,0.40,1,3,0.33,1,2,0.50
Tolbert,198093,1,1,1.00,0,1,0.00,2,3,0.67,2,5,0.40,3,6,0.50
Coble,209517,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Hines,206662,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Gallo,188481,2,6,0.33,195,341,0.57,40,82,0.49,53,136,0.39,9,22,0.41
Walker,199973,1,1,1.00,123,212,0.58,22,47,0.47,16,45,0.36,9,23,0.39
Bourne,196123,1,1,1.00,240,374,0.64,3,7,0.43,19,36,0.53,5,21,0.24
Glazer,188155,22,24,0.92,98,151,0.65,85,181,0.47,24,73,0.33,55,111,0.50
McDaniel,188669,7,8,0.88,22,31,0.71,19,36,0.53,15,44,0.34,28,59,0.47
Žagar,208746,2,3,0.67,2,3,0.67,1,3,0.33,1,7,0.14,3,5,0.60
Martin,200549,0,0,0.00,14,19,0.74,0,1,0.00,0,3,0.00,2,3,0.67
Pascual,204152,4,5,0.80,10,17,0.59,7,11,0.64,5,16,0.31,6,11,0.55
Cecil,195324,29,33,0.88,15,21,0.71,30,60,0.50,46,125,0.37,34,89,0.38
Kelsey,204349,10,13,0.77,9,16,0.56,11,27,0.41,15,54,0.28,13,24,0.54
Reardon,198749,30,40,0.75,21,40,0.53,40,94,0.43,47,137,0.34,101,225,0.45
Pearson,206718,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Shuler,204270,1,1,1.00,8,17,0.47,1,2,0.50,0,3,0.00,1,2,0.50
McCray,202227,3,5,0.60,10,35,0.29,16,26,0.62,29,97,0.30,6,9,0.67
Kessler,206269,1,2,0.50,57,105,0.54,15,26,0.58,5,19,0.26,5,5,1.00
Carr,203108,2,2,1.00,139,267,0.52,12,26,0.46,4,16,0.25,9,21,0.43
Butcher,206737,6,7,0.86,9,12,0.75,19,53,0.36,35,87,0.40,14,32,0.44
Nixon,203590,5,7,0.71,6,11,0.55,9,33,0.27,16,53,0.30,11,32,0.34
Simmons,210058,0,1,0.00,6,13,0.46,5,13,0.38,7,20,0.35,2,5,0.40
Uribe,198849,2,2,1.00,65,131,0.50,19,40,0.47,6,15,0.40,4,7,0.57
Titus,210196,0,0,0.00,3,6,0.50,1,2,0.50,1,1,1.00,0,0,0.00
Sexton,192423,43,59,0.73,15,26,0.58,41,115,0.36,46,155,0.30,161,336,0.48
Thomas,193182,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00
Hudson,188161,9,11,0.82,53,103,0.51,41,106,0.39,47,137,0.34,34,82,0.41
Bedford,195153,1,4,0.25,182,292,0.62,13,37,0.35,9,37,0.24,15,30,0.50
McMichael,195853,38,54,0.70,23,40,0.57,40,96,0.42,38,116,0.33,103,186,0.55
Graham,193311,2,6,0.33,46,107,0.43,39,90,0.43,80,195,0.41,25,50,0.50
Vitale,194827,3,5,0.60,96,175,0.55,13,36,0.36,3,17,0.18,11,24,0.46
McMullin,193784,0,0,0.00,67,109,0.61,1,4,0.25,0,3,0.00,1,6,0.17
Johnson,196381,70,98,0.71,60,115,0.52,103,259,0.40,4,13,0.31,193,400,0.48
Booker,194789,66,89,0.74,29,55,0.53,71,166,0.43,127,312,0.41,247,537,0.46
Keith,204414,9,10,0.90,14,33,0.42,19,43,0.44,21,67,0.31,22,33,0.67
Keefer,205984,3,3,1.00,5,9,0.56,8,25,0.32,8,47,0.17,6,11,0.55
Johnson,192180,70,98,0.71,60,115,0.52,103,259,0.40,4,13,0.31,193,400,0.48
Jackson,203027,6,8,0.75,144,270,0.53,9,19,0.47,7,21,0.33,26,52,0.50
Judd,203396,0,0,0.00,1,1,1.00,0,0,0.00,0,1,0.00,0,1,0.00
Mansfield,193121,9,14,0.64,1,1,1.00,4,11,0.36,7,31,0.23,15,26,0.58
Patterson,222594,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Burger,203430,0,0,0.00,1,4,0.25,0,0,0.00,0,0,0.00,0,1,0.00
Montanari,193132,0,1,0.00,3,3,1.00,0,0,0.00,1,1,1.00,1,1,1.00
Santiago,192171,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Rojas,208687,1,1,1.00,4,11,0.36,4,13,0.31,9,23,0.39,2,5,0.40
Calvin,201088,3,5,0.60,164,293,0.56,19,45,0.42,7,29,0.24,10,29,0.34
Schafer,207679,1,1,1.00,37,60,0.62,4,11,0.36,0,1,0.00,2,4,0.50
Dougherty,205623,12,16,0.75,48,95,0.51,55,127,0.43,63,178,0.35,32,72,0.44
Castle,209267,15,27,0.56,2,3,0.67,11,31,0.35,5,18,0.28,58,101,0.57
Thorne,195667,40,60,0.67,58,118,0.49,50,114,0.44,75,245,0.31,145,273,0.53
Blackburn,192540,10,14,0.71,20,33,0.61,37,94,0.39,27,111,0.24,20,54,0.37
Phillips,209881,0,0,0.00,0,0,0.00,0,2,0.00,1,1,1.00,0,0,0.00
Yankov,217778,18,22,0.82,12,26,0.46,26,63,0.41,36,109,0.33,8,20,0.40
Fontenot,192468,1,3,0.33,6,10,0.60,5,8,0.62,3,6,0.50,4,5,0.80
Irwin,192132,11,11,1.00,9,18,0.50,21,61,0.34,1,2,0.50,10,32,0.31
Renard,218258,8,11,0.73,4,8,0.50,10,23,0.43,23,59,0.39,5,10,0.50
Robinson,197964,1,2,0.50,50,107,0.47,16,32,0.50,6,12,0.50,5,15,0.33
Biggs,194728,1,1,1.00,0,1,0.00,0,2,0.00,2,2,1.00,0,0,0.00
Blake,218942,0,0,0.00,0,0,0.00,0,1,0.00,0,1,0.00,1,4,0.25
Knepper,195903,10,12,0.83,56,94,0.60,33,89,0.37,39,107,0.36,20,50,0.40
King,197897,2,3,0.67,216,368,0.59,11,20,0.55,0,3,0.00,21,51,0.41
Hayes,198476,0,1,0.00,32,51,0.63,1,1,1.00,0,1,0.00,4,5,0.80
Pruitt,200221,4,8,0.50,90,152,0.59,19,49,0.39,34,78,0.44,6,13,0.46
Camacho,196049,89,146,0.61,8,21,0.38,82,211,0.39,60,178,0.34,363,719,0.50
Knudsen,204135,23,37,0.62,21,35,0.60,38,79,0.48,56,151,0.37,47,103,0.46
Solberg,205375,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00,0,0,0.00
Boyd,203764,17,22,0.77,9,16,0.56,14,41,0.34,25,58,0.43,28,58,0.48
Orr,196814,0,0,0.00,1,4,0.25,0,0,0.00,0,0,0.00,0,0,0.00
Vest,190228,2,3,0.67,9,12,0.75,2,9,0.22,7,26,0.27,2,2,1.00
Taylor,215346,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Tyree,188709,3,3,1.00,1,4,0.25,2,3,0.67,4,23,0.17,0,1,0.00
Franklin,206629,0,2,0.00,103,195,0.53,5,14,0.36,3,8,0.38,3,9,0.33
Lucero,209612,0,1,0.00,2,3,0.67,8,17,0.47,6,20,0.30,9,18,0.50
Carreon,197220,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Harris,209079,0,3,0.00,6,8,0.75,5,17,0.29,7,27,0.26,6,10,0.60
Mayo,196744,11,17,0.65,42,80,0.53,22,69,0.32,51,142,0.36,40,87,0.46
Esposito,195761,2,3,0.67,120,208,0.58,9,16,0.56,6,10,0.60,7,17,0.41
Beckham,198542,2,4,0.50,232,403,0.58,4,8,0.50,2,7,0.29,12,40,0.30
McGraw,208613,23,28,0.82,21,37,0.57,55,141,0.39,78,259,0.30,9,27,0.33
Crawford,197422,78,136,0.57,17,30,0.57,76,229,0.33,54,170,0.32,389,796,0.49
Fleming,206239,1,1,1.00,2,5,0.40,3,5,0.60,7,15,0.47,2,4,0.50
Nikolov,216962,0,1,0.00,44,90,0.49,9,20,0.45,5,12,0.42,6,11,0.55
Cole,193620,2,2,1.00,3,3,1.00,5,8,0.62,3,9,0.33,6,10,0.60
Pan,220698,7,9,0.78,9,20,0.45,15,56,0.27,26,80,0.33,16,33,0.48
Ferri,194222,0,1,0.00,6,14,0.43,2,6,0.33,4,12,0.33,1,2,0.50
Phillips,209996,2,4,0.50,2,4,0.50,4,15,0.27,8,30,0.27,16,29,0.55
Menendez,192917,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Rosario,208902,1,1,1.00,0,0,0.00,0,2,0.00,4,4,1.00,1,1,1.00
Baldwin,194864,4,10,0.40,47,76,0.62,62,124,0.50,13,49,0.27,23,57,0.40
Goodwin,199191,1,5,0.20,72,148,0.49,68,141,0.48,64,153,0.42,11,33,0.33
Frost,195532,2,3,0.67,363,606,0.60,9,17,0.53,0,1,0.00,10,15,0.67
