Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Moreno,204250,1,2,0.50,68,125,0.54,22,43,0.51,38,91,0.42,5,12,0.42
Tisdale,194486,1,1,1.00,54,111,0.49,3,12,0.25,2,8,0.25,1,4,0.25
Terry,196894,5,9,0.56,1,1,1.00,2,7,0.29,3,3,1.00,9,21,0.43
Stratton,193705,2,2,1.00,3,3,1.00,0,2,0.00,3,12,0.25,0,0,0.00
York,195292,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Huntley,185286,3,5,0.60,91,166,0.55,63,166,0.38,83,247,0.34,25,63,0.40
Joseph,197258,3,7,0.43,89,175,0.51,3,9,0.33,0,0,0.00,37,77,0.48
Willard,185200,15,21,0.71,178,298,0.60,7,13,0.54,4,13,0.31,57,115,0.50
Dix,193556,22,33,0.67,25,58,0.43,37,100,0.37,99,317,0.31,13,29,0.45
Corbin,183864,85,126,0.67,17,25,0.68,61,157,0.39,25,91,0.27,277,540,0.51
Rogers,197226,1,3,0.33,55,97,0.57,19,49,0.39,27,79,0.34,7,14,0.50
Sailer,190086,17,23,0.74,7,13,0.54,17,34,0.50,7,29,0.24,48,94,0.51
Hart,190080,0,0,0.00,4,15,0.27,4,9,0.44,2,9,0.22,0,0,0.00
Mason,184563,1,1,1.00,1,4,0.25,2,2,1.00,1,7,0.14,0,3,0.00
Iverson,183195,8,9,0.89,4,6,0.67,8,28,0.29,21,65,0.32,15,28,0.54
Han,197327,0,0,0.00,2,5,0.40,0,1,0.00,0,0,0.00,0,0,0.00
Burns,184790,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Nixon,195381,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Betz,184603,2,2,1.00,4,7,0.57,6,11,0.55,1,15,0.07,3,7,0.43
Wiggins,183359,10,12,0.83,31,62,0.50,26,70,0.37,60,139,0.43,15,36,0.42
Schubert,183169,5,7,0.71,128,238,0.54,23,60,0.38,9,26,0.35,15,36,0.42
Wilkes,188724,3,5,0.60,185,287,0.64,7,13,0.54,3,6,0.50,8,22,0.36
McCarthy,180813,35,51,0.69,15,27,0.56,41,80,0.51,64,181,0.35,88,179,0.49
White,180975,41,59,0.69,7,18,0.39,45,103,0.44,44,138,0.32,148,314,0.47
Lester,195408,0,1,0.00,60,115,0.52,3,8,0.38,5,14,0.36,3,5,0.60
Duncan,192048,4,4,1.00,53,93,0.57,9,22,0.41,10,28,0.36,6,14,0.43
Franklin,191219,22,28,0.79,7,15,0.47,23,56,0.41,28,91,0.31,36,95,0.38
Alford,190307,0,0,0.00,0,4,0.00,0,1,0.00,0,0,0.00,0,0,0.00
Patterson,189711,7,11,0.64,3,11,0.27,6,18,0.33,9,34,0.26,12,29,0.41
Medlin,189463,12,16,0.75,26,44,0.59,26,73,0.36,47,125,0.38,9,26,0.35
Nagle,197865,3,6,0.50,21,42,0.50,16,31,0.52,19,65,0.29,16,24,0.67
Haugen,195797,0,0,0.00,0,0,0.00,1,2,0.50,1,3,0.33,0,0,0.00
Callaway,192371,1,2,0.50,32,60,0.53,2,6,0.33,1,4,0.25,2,7,0.29
Lynn,197552,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Wilson,183273,0,0,0.00,0,0,0.00,2,4,0.50,0,2,0.00,0,2,0.00
Dodge,185750,32,43,0.74,44,86,0.51,48,127,0.38,87,221,0.39,117,224,0.52
Mabry,186054,4,7,0.57,117,224,0.52,23,59,0.39,16,45,0.36,18,33,0.55
Burleson,191651,0,0,0.00,150,255,0.59,9,33,0.27,8,20,0.40,1,4,0.25
Campbell,194406,31,35,0.89,39,70,0.56,48,115,0.42,85,270,0.31,29,66,0.44
Cantrell,185704,54,86,0.63,20,30,0.67,64,154,0.42,41,132,0.31,244,488,0.50
Sheffield,197060,5,8,0.62,13,21,0.62,19,43,0.44,20,71,0.28,7,18,0.39
Wallace,192174,1,1,1.00,4,9,0.44,0,2,0.00,1,6,0.17,1,1,1.00
Hill,189452,16,22,0.73,42,55,0.76,24,62,0.39,48,135,0.36,57,118,0.48
Brantley,187057,1,2,0.50,138,217,0.64,5,19,0.26,4,11,0.36,6,12,0.50
Korhonen,212122,0,0,0.00,13,24,0.54,0,1,0.00,0,2,0.00,0,1,0.00
Marin,195092,1,1,1.00,0,0,0.00,0,1,0.00,1,3,0.33,0,1,0.00
Rushing,198892,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Reynolds,182041,53,78,0.68,226,350,0.65,142,304,0.47,179,561,0.32,80,166,0.48
Miller,191496,4,6,0.67,53,107,0.50,14,29,0.48,15,45,0.33,20,44,0.45
Cochrane,184321,0,1,0.00,257,391,0.66,5,10,0.50,5,20,0.25,4,19,0.21
Krueger,183855,31,40,0.78,19,34,0.56,47,100,0.47,102,307,0.33,23,59,0.39
Posey,187285,34,40,0.85,22,40,0.55,31,82,0.38,39,129,0.30,60,131,0.46
Henderson,192950,7,7,1.00,3,7,0.43,6,16,0.38,8,21,0.38,3,7,0.43
Reynolds,190304,53,78,0.68,226,350,0.65,142,304,0.47,179,561,0.32,80,166,0.48
Gilbert,188239,1,1,1.00,232,363,0.64,14,35,0.40,1,4,0.25,4,11,0.36
Kovar,207266,3,3,1.00,2,7,0.29,6,15,0.40,4,19,0.21,1,8,0.12
Maurer,195355,2,2,1.00,6,10,0.60,0,0,0.00,0,1,0.00,1,4,0.25
Mosley,184526,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Romano,196088,12,15,0.80,38,68,0.56,13,33,0.39,36,93,0.39,22,44,0.50
Owens,185761,1,2,0.50,80,148,0.54,5,18,0.28,8,31,0.26,6,13,0.46
Bishop,181412,5,5,1.00,276,406,0.68,2,14,0.14,2,3,0.67,10,24,0.42
Booth,185221,40,64,0.62,17,32,0.53,46,97,0.47,94,269,0.35,114,214,0.53
Eldred,186576,20,26,0.77,17,28,0.61,34,76,0.45,86,211,0.41,23,57,0.40
Hyman,195752,1,2,0.50,4,10,0.40,8,12,0.67,7,23,0.30,1,3,0.33
Fernandez,190104,39,53,0.74,11,18,0.61,34,86,0.40,37,88,0.42,124,245,0.51
Werner,186353,0,0,0.00,36,67,0.54,1,3,0.33,0,0,0.00,4,5,0.80
Hamm,183168,1,2,0.50,16,33,0.48,3,16,0.19,7,23,0.30,11,18,0.61
Pfeifer,180894,8,13,0.62,157,263,0.60,26,56,0.46,13,38,0.34,48,101,0.48
Rios,187620,11,24,0.46,4,9,0.44,9,27,0.33,35,95,0.37,19,43,0.44
McNeal,190141,9,13,0.69,103,204,0.50,24,63,0.38,41,132,0.31,16,39,0.41
Baugh,185329,25,38,0.66,150,285,0.53,29,57,0.51,29,72,0.40,116,237,0.49
Reddick,186271,4,4,1.00,192,356,0.54,6,15,0.40,5,15,0.33,4,18,0.22
Knight,194167,31,45,0.69,10,31,0.32,36,92,0.39,97,279,0.35,20,47,0.43
Bennett,195226,48,75,0.64,15,28,0.54,51,124,0.41,94,247,0.38,147,311,0.47
Quinn,194083,11,12,0.92,21,38,0.55,17,50,0.34,38,103,0.37,13,28,0.46
Currie,192430,4,4,1.00,1,1,1.00,4,8,0.50,4,9,0.44,5,11,0.45
Wall,196141,1,1,1.00,23,43,0.53,17,40,0.42,31,89,0.35,6,18,0.33
Yeager,196007,0,0,0.00,17,24,0.71,0,3,0.00,0,1,0.00,1,2,0.50
Healy,195016,0,0,0.00,0,2,0.00,0,0,0.00,3,6,0.50,0,0,0.00
Hardy,193123,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00,0,1,0.00
Spencer,200863,0,0,0.00,2,6,0.33,0,1,0.00,0,0,0.00,0,2,0.00
Gross,198811,2,2,1.00,3,3,1.00,4,6,0.67,1,4,0.25,1,4,0.25
Sutton,184383,21,26,0.81,82,141,0.58,48,143,0.34,64,182,0.35,60,114,0.53
Oliveira,196762,12,21,0.57,131,216,0.61,13,28,0.46,9,20,0.45,55,122,0.45
Smith,190516,16,17,0.94,154,291,0.53,12,26,0.46,12,25,0.48,44,92,0.48
Sargent,183757,71,106,0.67,24,40,0.60,62,154,0.40,47,156,0.30,189,353,0.54
Rhoads,187893,58,73,0.79,30,42,0.71,55,136,0.40,87,221,0.39,165,335,0.49
Ahlstrom,206210,2,2,1.00,6,11,0.55,5,9,0.56,7,24,0.29,2,4,0.50
Brockman,195333,6,7,0.86,5,12,0.42,12,26,0.46,16,39,0.41,2,8,0.25
Luther,194162,0,0,0.00,59,102,0.58,11,22,0.50,4,13,0.31,1,3,0.33
Cantu,192383,0,0,0.00,60,96,0.62,10,19,0.53,4,10,0.40,1,4,0.25
Lemon,191439,5,7,0.71,8,13,0.62,10,27,0.37,25,74,0.34,11,19,0.58
Ashley,200344,0,0,0.00,1,1,1.00,0,0,0.00,0,2,0.00,0,1,0.00
Babb,198761,0,1,0.00,2,2,1.00,0,0,0.00,0,0,0.00,1,1,1.00
Keita,194970,0,0,0.00,2,3,0.67,0,1,0.00,2,3,0.67,0,2,0.00
Hogan,178531,35,54,0.65,63,137,0.46,93,194,0.48,1,8,0.12,159,287,0.55
French,188776,3,5,0.60,199,360,0.55,12,26,0.46,11,22,0.50,15,26,0.58
Shaw,188171,0,1,0.00,202,338,0.60,16,36,0.44,5,14,0.36,11,21,0.52
Webster,189251,36,46,0.78,29,49,0.59,40,116,0.34,59,172,0.34,90,176,0.51
Cobb,190200,28,33,0.85,19,36,0.53,39,91,0.43,57,185,0.31,26,66,0.39
Blair,194600,2,2,1.00,92,171,0.54,21,47,0.45,11,30,0.37,4,11,0.36
Gooden,193788,0,0,0.00,0,0,0.00,1,1,1.00,2,2,1.00,0,0,0.00
Ybarra,186133,6,7,0.86,9,21,0.43,4,12,0.33,16,31,0.52,4,10,0.40
Kadji,209494,7,8,0.88,6,9,0.67,8,18,0.44,5,28,0.18,17,35,0.49
Flowers,198244,0,0,0.00,4,9,0.44,2,5,0.40,5,10,0.50,1,1,1.00
Bonds,180641,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Freeman,179840,2,4,0.50,0,0,0.00,1,2,0.50,0,0,0.00,4,5,0.80
Atwood,189779,6,12,0.50,80,134,0.60,40,121,0.33,5,24,0.21,22,39,0.56
Kinney,181393,4,4,1.00,75,148,0.51,14,26,0.54,7,20,0.35,15,32,0.47
Humphrey,181292,5,7,0.71,117,246,0.48,29,55,0.53,19,50,0.38,19,32,0.59
Wade,187432,52,63,0.83,30,52,0.58,54,149,0.36,5,10,0.50,58,130,0.45
Grant,182717,84,138,0.61,15,27,0.56,76,179,0.42,91,231,0.39,386,750,0.51
Reed,188247,0,5,0.00,37,73,0.51,6,15,0.40,0,5,0.00,9,18,0.50
Abernathy,181846,6,9,0.67,14,22,0.64,13,35,0.37,29,119,0.24,13,26,0.50
Stankevicius,207050,0,0,0.00,53,114,0.46,3,6,0.50,0,0,0.00,1,4,0.25
Cardoso,201962,4,4,1.00,10,20,0.50,13,36,0.36,25,63,0.40,5,11,0.45
Sorrentino,200734,11,15,0.73,9,14,0.64,12,35,0.34,0,2,0.00,7,11,0.64
Thompson,196918,0,1,0.00,2,5,0.40,1,2,0.50,0,1,0.00,1,1,1.00
Ferretti,198825,2,2,1.00,1,1,1.00,1,3,0.33,0,2,0.00,0,0,0.00
Cueto,193388,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Proctor,192933,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Thomas,187921,9,13,0.69,79,132,0.60,42,86,0.49,69,206,0.33,42,99,0.42
Hunter,188352,5,10,0.50,122,228,0.54,27,57,0.47,21,46,0.46,29,63,0.46
Beals,184625,1,3,0.33,137,248,0.55,14,33,0.42,18,43,0.42,7,17,0.41
Flower,179445,63,80,0.79,21,31,0.68,49,107,0.46,70,202,0.35,126,254,0.50
Weaver,184214,36,44,0.82,41,65,0.63,42,97,0.43,122,327,0.37,50,115,0.43
Jordan,192929,7,12,0.58,93,174,0.53,13,44,0.30,3,25,0.12,34,71,0.48
Arenas,184533,0,2,0.00,3,6,0.50,9,13,0.69,12,34,0.35,5,10,0.50
Ford,200447,30,37,0.81,17,31,0.55,29,71,0.41,45,137,0.33,36,84,0.43
Zimmerman,200032,1,2,0.50,4,25,0.16,5,14,0.36,9,33,0.27,3,6,0.50
Graham,188547,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Vaughn,185907,1,1,1.00,0,1,0.00,1,1,1.00,2,3,0.67,1,1,1.00
Beyer,189301,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Pedro,199090,2,4,0.50,41,69,0.59,41,84,0.49,104,266,0.39,6,17,0.35
Engquist,193162,5,8,0.62,127,233,0.55,35,67,0.52,14,39,0.36,22,48,0.46
Babcock,186727,12,13,0.92,149,262,0.57,31,69,0.45,23,58,0.40,28,51,0.55
Pappalardo,183785,36,56,0.64,33,54,0.61,57,146,0.39,37,116,0.32,125,246,0.51
Neal,183910,59,69,0.86,17,41,0.41,85,162,0.52,95,294,0.32,90,176,0.51
Corrigan,188972,18,26,0.69,9,22,0.41,25,56,0.45,20,56,0.36,30,76,0.39
Meyer,188513,0,1,0.00,83,137,0.61,3,8,0.38,4,19,0.21,2,10,0.20
Barnes,185742,1,2,0.50,2,4,0.50,1,4,0.25,4,13,0.31,0,1,0.00
Traylor,191506,6,14,0.43,2,12,0.17,7,11,0.64,16,47,0.34,4,9,0.44
Farmer,189343,0,0,0.00,10,17,0.59,3,4,0.75,0,1,0.00,2,5,0.40
Dolan,192435,0,0,0.00,0,0,0.00,1,5,0.20,2,4,0.50,1,3,0.33
Owen,198072,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Schmidt,180470,1,3,0.33,64,125,0.51,44,82,0.54,23,67,0.34,8,14,0.57
Munteanu,201126,3,6,0.50,208,359,0.58,15,42,0.36,17,51,0.33,12,29,0.41
Doty,181369,1,2,0.50,240,427,0.56,6,16,0.38,1,2,0.50,6,13,0.46
Mesa,184185,26,41,0.63,23,37,0.62,34,85,0.40,45,161,0.28,58,130,0.45
Van,182519,41,68,0.60,6,17,0.35,33,87,0.38,38,115,0.33,138,288,0.48
Cannon,190965,1,2,0.50,4,11,0.36,2,3,0.67,1,2,0.50,5,7,0.71
Thorne,189072,4,4,1.00,0,0,0.00,3,4,0.75,3,11,0.27,3,4,0.75
Fagan,188867,10,19,0.53,22,35,0.63,23,45,0.51,11,60,0.18,34,74,0.46
Campbell,198383,0,0,0.00,0,0,0.00,1,2,0.50,3,8,0.38,0,0,0.00
Grimes,195505,0,1,0.00,84,141,0.60,2,6,0.33,0,0,0.00,5,14,0.36
Wilburn,186174,10,15,0.67,49,99,0.49,10,33,0.30,40,136,0.29,38,71,0.54
Mayfield,201039,0,0,0.00,1,1,1.00,0,0,0.00,0,4,0.00,0,0,0.00
Haynes,197637,0,0,0.00,7,10,0.70,1,2,0.50,0,1,0.00,0,0,0.00
Johnson,185617,28,46,0.61,21,57,0.37,52,117,0.44,88,278,0.32,106,209,0.51
Mamedovi,207738,0,1,0.00,38,75,0.51,8,18,0.44,2,6,0.33,2,3,0.67
Bynum,193813,1,1,1.00,195,334,0.58,5,11,0.45,0,0,0.00,7,18,0.39
Norman,190683,24,34,0.71,11,15,0.73,22,74,0.30,16,45,0.36,82,175,0.47
Weiss,190107,52,80,0.65,23,37,0.62,90,206,0.44,107,307,0.35,209,458,0.46
Casillas,192082,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Calhoun,190681,2,2,1.00,49,94,0.52,2,16,0.12,1,4,0.25,8,24,0.33
MacLeod,196729,4,7,0.57,31,75,0.41,48,103,0.47,96,251,0.38,8,19,0.42
Clevenger,195068,4,5,0.80,6,9,0.67,12,23,0.52,30,63,0.48,3,7,0.43
Shepard,198115,2,5,0.40,95,150,0.63,6,12,0.50,3,11,0.27,13,29,0.45
Wheat,184126,1,1,1.00,1,1,1.00,1,3,0.33,0,0,0.00,1,2,0.50
Evans,186519,2,2,1.00,2,9,0.22,3,10,0.30,5,18,0.28,5,9,0.56
O`Neil,190750,0,0,0.00,0,1,0.00,0,0,0.00,0,2,0.00,0,0,0.00
Wells,197261,0,0,0.00,4,10,0.40,1,4,0.25,0,0,0.00,0,0,0.00
Wall,189272,43,62,0.69,36,66,0.55,34,85,0.40,64,155,0.41,106,181,0.59
Krause,189056,216,300,0.72,261,481,0.54,246,550,0.45,255,740,0.34,668,1255,0.53
Gilliland,191465,10,20,0.50,121,213,0.57,14,31,0.45,1,10,0.10,51,104,0.49
Cotton,193897,28,39,0.72,22,43,0.51,50,115,0.43,55,145,0.38,71,161,0.44
Krause,187831,216,300,0.72,261,481,0.54,246,550,0.45,255,740,0.34,668,1255,0.53
Simpson,195676,0,0,0.00,25,52,0.48,5,14,0.36,4,20,0.20,3,6,0.50
Dickens,195260,6,6,1.00,11,13,0.85,15,32,0.47,17,57,0.30,15,29,0.52
Hughes,192512,13,15,0.87,70,126,0.56,20,45,0.44,6,21,0.29,42,80,0.53
Lacy,200601,1,1,1.00,0,0,0.00,1,3,0.33,1,3,0.33,1,4,0.25
Paul,199783,0,0,0.00,0,2,0.00,1,1,1.00,0,3,0.00,0,0,0.00
Douglas,198062,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Gardner,193963,0,0,0.00,0,0,0.00,1,3,0.33,0,0,0.00,0,0,0.00
Cline,187909,5,9,0.56,3,6,0.50,13,25,0.52,3,22,0.14,22,57,0.39
Hall,186196,3,6,0.50,63,124,0.51,43,114,0.38,83,259,0.32,15,26,0.58
Monk,194195,6,8,0.75,49,107,0.46,33,81,0.41,57,146,0.39,19,47,0.40
Higgins,199946,4,6,0.67,75,143,0.52,8,13,0.62,4,10,0.40,18,38,0.47
Toney,185381,32,42,0.76,29,50,0.58,52,97,0.54,67,197,0.34,56,126,0.44
Childs,183758,50,66,0.76,24,44,0.55,84,184,0.46,152,394,0.39,149,320,0.47
Shipley,201087,3,4,0.75,21,46,0.46,18,40,0.45,30,74,0.41,1,6,0.17
Kolb,188341,0,0,0.00,2,2,1.00,1,3,0.33,2,5,0.40,0,2,0.00
Cunningham,187840,2,2,1.00,8,13,0.62,9,23,0.39,12,32,0.38,1,5,0.20
Stephenson,185264,27,31,0.87,5,14,0.36,24,52,0.46,32,79,0.41,76,146,0.52
Weathers,183397,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Lockett,196849,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Adkins,194297,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00
Sheng,198070,0,0,0.00,11,22,0.50,0,0,0.00,0,0,0.00,0,0,0.00
Jones,183924,9,15,0.60,124,250,0.50,52,109,0.48,59,128,0.46,52,95,0.55
Zhang,194511,0,1,0.00,22,40,0.55,3,6,0.50,0,0,0.00,1,1,1.00
Jefferson,187919,1,1,1.00,54,104,0.52,3,6,0.50,1,3,0.33,3,6,0.50
Willis,195161,3,3,1.00,3,4,0.75,4,11,0.36,13,36,0.36,7,10,0.70
Huston,180444,72,113,0.64,17,25,0.68,63,163,0.39,56,156,0.36,310,605,0.51
Lauretti,190845,3,4,0.75,11,22,0.50,11,20,0.55,9,37,0.24,2,3,0.67
Eldrige,189784,16,23,0.70,9,16,0.56,31,72,0.43,17,66,0.26,38,94,0.40
Jenkins,186163,8,10,0.80,156,255,0.61,30,54,0.56,5,13,0.38,30,82,0.37
Ellis,184822,3,6,0.50,46,93,0.49,17,48,0.35,31,84,0.37,9,26,0.35
Rogers,193091,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Register,196950,33,39,0.85,64,130,0.49,55,137,0.40,3,7,0.43,38,80,0.47
Lewis,191873,6,9,0.67,4,7,0.57,5,18,0.28,6,19,0.32,2,4,0.50
Epps,190815,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00
Daniels,188400,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Korhonen,197010,1,4,0.25,104,199,0.52,70,158,0.44,100,300,0.33,14,28,0.50
Smalls,187272,2,5,0.40,106,189,0.56,7,17,0.41,0,1,0.00,14,45,0.31
Meyer,188275,0,0,0.00,49,84,0.58,6,17,0.35,2,8,0.25,2,6,0.33
Taft,200007,11,17,0.65,7,19,0.37,20,50,0.40,38,107,0.36,22,42,0.52
Marlow,189047,16,22,0.73,38,57,0.67,58,118,0.49,98,307,0.32,35,79,0.44
Connell,199273,0,0,0.00,63,103,0.61,17,44,0.39,5,13,0.38,6,13,0.46
Ezell,196984,1,2,0.50,6,9,0.67,4,14,0.29,7,18,0.39,2,8,0.25
Mulder,194962,1,2,0.50,4,7,0.57,6,11,0.55,5,17,0.29,3,6,0.50
Close,193515,0,0,0.00,1,1,1.00,2,3,0.67,1,7,0.14,2,2,1.00
Sellers,200586,1,6,0.17,0,1,0.00,7,15,0.47,5,15,0.33,7,14,0.50
McMullen,193284,2,2,1.00,23,44,0.52,18,52,0.35,42,137,0.31,6,15,0.40
Ordonez,197616,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Virgil,195372,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Ramos,191899,14,24,0.58,40,94,0.43,51,117,0.44,121,385,0.31,39,79,0.49
Eason,185709,3,7,0.43,26,64,0.41,12,38,0.32,34,104,0.33,16,37,0.43
Myers,189269,2,3,0.67,76,142,0.54,19,42,0.45,5,9,0.56,8,18,0.44
Prather,188889,27,37,0.73,60,112,0.54,67,155,0.43,60,189,0.32,76,131,0.58
Watson,187646,15,20,0.75,14,32,0.44,33,82,0.40,33,124,0.27,32,82,0.39
Jarvinen,211394,4,4,1.00,5,5,1.00,5,18,0.28,4,14,0.29,2,9,0.22
Dyke,198320,18,20,0.90,10,11,0.91,15,35,0.43,19,40,0.47,32,82,0.39
Rodrigues,196888,1,2,0.50,13,23,0.57,8,16,0.50,18,50,0.36,5,8,0.62
Campanini,196427,11,15,0.73,63,111,0.57,24,51,0.47,25,65,0.38,19,53,0.36
Nagel,188096,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Urban,188847,1,1,1.00,2,2,1.00,3,4,0.75,1,4,0.25,4,7,0.57
Rollins,197487,0,0,0.00,2,3,0.67,1,1,1.00,3,5,0.60,1,2,0.50
Howard,188193,0,0,0.00,2,5,0.40,1,1,1.00,0,0,0.00,0,0,0.00
Soto,199443,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Ernst,184966,4,6,0.67,33,54,0.61,31,75,0.41,56,183,0.31,6,15,0.40
Dimov,205622,3,4,0.75,155,269,0.58,22,57,0.39,18,49,0.37,11,21,0.52
Hoppe,194679,0,4,0.00,238,407,0.58,8,30,0.27,6,17,0.35,13,23,0.57
Murray,199396,25,32,0.78,32,50,0.64,36,86,0.42,34,110,0.31,21,48,0.44
Mlakar,200902,85,117,0.73,17,23,0.74,66,155,0.43,45,111,0.41,346,691,0.50
Womack,196556,31,55,0.56,8,18,0.44,31,82,0.38,32,93,0.34,92,184,0.50
Salerno,184767,1,2,0.50,43,79,0.54,2,11,0.18,1,2,0.50,5,9,0.56
Monteiro,204426,0,0,0.00,0,0,0.00,1,1,1.00,0,3,0.00,0,0,0.00
Brown,204170,0,4,0.00,34,55,0.62,18,35,0.51,31,80,0.39,9,11,0.82
Cooper,187185,0,0,0.00,6,9,0.67,0,1,0.00,0,4,0.00,0,0,0.00
French,213442,0,1,0.00,0,2,0.00,1,3,0.33,2,5,0.40,1,1,1.00
Paolo,196570,3,4,0.75,5,7,0.71,8,18,0.44,14,31,0.45,5,11,0.45
Abney,186628,0,0,0.00,0,0,0.00,0,1,0.00,0,1,0.00,1,1,1.00
Justice,180332,12,17,0.71,66,106,0.62,30,64,0.47,67,186,0.36,27,57,0.47
Castellano,188849,1,1,1.00,134,249,0.54,29,61,0.48,6,25,0.24,4,12,0.33
Foss,179612,2,4,0.50,215,317,0.68,5,14,0.36,3,13,0.23,15,41,0.37
Teal,180243,34,49,0.69,14,20,0.70,54,136,0.40,43,137,0.31,132,276,0.48
Parsons,183745,38,47,0.81,9,22,0.41,50,120,0.42,53,157,0.34,147,295,0.50
Spahn,196199,3,10,0.30,10,18,0.56,12,37,0.32,32,88,0.36,15,30,0.50
Huey,195467,5,9,0.56,12,26,0.46,36,85,0.42,20,71,0.28,20,49,0.41
Baker,193886,4,5,0.80,1,5,0.20,3,9,0.33,4,10,0.40,12,19,0.63
Kaplan,193256,0,0,0.00,22,48,0.46,7,13,0.54,0,6,0.00,1,3,0.33
Schreiber,188246,3,6,0.50,126,221,0.57,24,47,0.51,9,19,0.47,12,20,0.60
Dixon,191188,0,0,0.00,0,0,0.00,0,0,0.00,2,3,0.67,0,0,0.00
Higgins,190469,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
McNair,191867,18,31,0.58,46,99,0.46,50,102,0.49,86,213,0.40,69,151,0.46
Thompson,190790,5,8,0.62,123,234,0.53,16,35,0.46,11,27,0.41,16,29,0.55
Overton,186914,0,1,0.00,157,270,0.58,2,6,0.33,2,5,0.40,4,10,0.40
Carpenter,189941,40,45,0.89,26,43,0.60,52,132,0.39,59,165,0.36,53,108,0.49
Hardesty,188176,82,115,0.71,13,23,0.57,69,193,0.36,28,91,0.31,331,702,0.47
Kimura,190567,3,5,0.60,3,5,0.60,7,11,0.64,10,25,0.40,6,12,0.50
Bailey,189564,2,2,1.00,74,127,0.58,11,19,0.58,7,9,0.78,4,8,0.50
Henson,189020,1,1,1.00,3,5,0.60,1,5,0.20,3,14,0.21,1,1,1.00
Wilson,188408,1,1,1.00,53,114,0.46,12,31,0.39,24,74,0.32,3,8,0.38
Pauley,186267,40,56,0.71,11,22,0.50,19,74,0.26,39,86,0.45,151,289,0.52
Busch,195357,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00
Short,193467,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
McNeely,180128,18,26,0.69,51,105,0.49,35,56,0.62,76,162,0.47,67,140,0.48
Naylor,184238,0,0,0.00,125,231,0.54,10,37,0.27,12,31,0.39,4,11,0.36
Banks,203498,2,2,1.00,91,142,0.64,8,11,0.73,7,19,0.37,1,8,0.12
Bowser,186071,37,52,0.71,38,65,0.58,37,91,0.41,47,139,0.34,102,202,0.50
Fuller,188102,47,84,0.56,14,23,0.61,51,137,0.37,32,84,0.38,197,422,0.47
Fields,195015,2,2,1.00,3,3,1.00,2,9,0.22,2,9,0.22,0,2,0.00
Potts,193796,25,32,0.78,9,22,0.41,23,60,0.38,27,111,0.24,19,42,0.45
Keane,187740,9,12,0.75,33,48,0.69,34,55,0.62,32,92,0.35,14,29,0.48
Ferguson,193859,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Little,195605,3,4,0.75,119,212,0.56,16,32,0.50,15,30,0.50,11,32,0.34
Redman,198124,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Blackmon,197908,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Andersson,208202,2,2,1.00,7,14,0.50,7,18,0.39,13,29,0.45,4,7,0.57
West,198395,2,3,0.67,131,282,0.46,17,53,0.32,7,28,0.25,8,19,0.42
